,Time,Temperature,Humidity,RPM,Vibrations,Pressure,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Status
5817,2020-01-05 00:57:00,36.2388,77.8071,72.0,10.87,76.0,0.5117016470588236,204.55172285714286,0.716439483394834,972.43055,7.1211124,15.987545437499879,0.0
5818,2020-01-05 00:58:00,36.35373,77.6814,72.0,10.79,76.0,0.5079529411764705,203.94598857142856,0.7217782287822878,978.3862666666668,7.1039937,16.0986301875,0.0
5819,2020-01-05 00:59:00,36.00364,77.6955,72.0,11.48,76.0,0.5404465882352941,203.76850857142855,0.7271166051660516,993.0726166666667,7.1325239,16.0131785625,0.0
5820,2020-01-05 01:00:00,36.5610099999999,78.0939,72.0,11.32,76.0,0.532528,205.8470257142857,0.7484708487084871,996.5536000000001,7.1325239,16.055904374999997,0.0
5821,2020-01-05 01:01:00,36.5610099999999,78.0939,72.0,11.32,76.0,0.532528,205.8470257142857,0.7484708487084871,996.5536000000001,7.1325239,16.055904374999997,0.0
5822,2020-01-05 01:02:00,36.04954,78.0249,72.0,10.38,76.0,0.48831388235294115,204.26665714285713,0.7495387453874539,989.9571500000001,7.1039937,16.064456625,0.0
5823,2020-01-05 01:03:00,37.07213,78.2681,72.0,11.64,76.0,0.5478531764705883,204.59786571428572,0.7463354243542436,1006.4626833333333,7.1154052,15.944819625,0.0
5824,2020-01-05 01:04:00,37.3585099999999,78.1521,72.0,11.21,76.0,0.5273308235294119,204.18938,0.7313874538745387,996.1749,7.1154052,16.064456625,0.0
5825,2020-01-05 01:05:00,38.49382,78.0646,72.0,11.71,76.0,0.5509190588235294,203.87934857142858,0.7260490774907749,993.0151,7.1154052,16.0131785625,0.0
5826,2020-01-05 01:06:00,38.75786,78.1818,72.0,11.12,76.0,0.5232823529411764,204.2201742857143,0.7271166051660516,996.6898666666667,7.1182588,16.0986301875,0.0
5827,2020-01-05 01:07:00,38.75786,77.7518,72.0,11.12,75.0,0.5232823529411764,203.6293999999995,0.7271166051660516,988.0077666666666,7.1182588,16.0986301875,0.0
5828,2020-01-05 01:08:00,38.91803,77.8851,72.0,11.22,76.0,0.5278668235294118,203.66471142857142,0.7409970479704797,993.8332833333333,7.1353746,16.115722875,0.0
5829,2020-01-05 01:09:00,39.7822,78.0626,72.0,10.9,76.0,0.5131214117647059,204.35054,0.7516741697416974,1000.1206833333334,7.101140099999971,15.944819625,0.0
5830,2020-01-05 01:10:00,39.0141799999999,77.9362,72.0,11.89,76.0,0.5595171764705882,205.27708857142855,0.7655546125461256,982.0288333333323,7.143935399999971,16.0217308125,0.0
5831,2020-01-05 01:11:00,38.96734,78.1338,72.0,12.34,76.0,0.5805435294117647,203.69540857142857,0.7847734317343174,994.8089666666666,7.092582199999999,16.055904374999997,0.0
5832,2020-01-05 01:12:00,38.40257,78.0605,72.0,11.88,76.0,0.5590291764705883,204.14192571428572,0.7890442804428044,973.4404166666667,7.1353746,16.0131785625,0.0
5833,2020-01-05 01:13:00,37.3694099999999,77.7443,72.0,10.7,76.0,0.5035054117647059,204.4638085714286,0.7655546125461256,991.9882000000001,7.1039937,16.064456625,0.0
5834,2020-01-05 01:14:00,37.92884,77.8339,72.0,11.0,76.0,0.5178432941176471,203.83383714285713,0.7409970479704797,981.5222666666667,7.1154052,15.979004999999999,0.0
5835,2020-01-05 01:15:00,37.78664,77.7854,72.0,10.09,76.0,0.4746762352941176,204.52151142857142,0.71110073800738,967.3086500000001,7.123963099999999,15.987545437499879,0.0
5836,2020-01-05 01:16:00,38.40018,77.7789,72.0,10.0,76.0,0.47056108235294114,203.9943171428571,0.6833402214022141,976.9381999999999,7.101140099999971,16.0217308125,0.0
5837,2020-01-05 01:17:00,38.42595,77.8761,72.0,10.04,76.0,0.47257411764705876,203.64392285714288,0.6715952029520295,988.19805,7.143935399999971,16.0217308125,0.0
5838,2020-01-05 01:18:00,39.24491,77.8196,72.0,10.46,76.0,0.4920230588235294,203.91388285714285,0.6801369003690038,993.1920833333334,7.0897286,16.055904374999997,0.0
5839,2020-01-05 01:19:00,39.34717,77.9545,72.0,9.87,76.0,0.46468927058823484,205.0999,0.6929498154981549,1014.0865,7.143935399999971,16.064456625,0.0
5840,2020-01-05 01:20:00,39.27578,77.9498,72.0,10.6,76.0,0.4990461176470588,204.63419714285715,0.6929498154981549,994.4908166666668,7.092582199999999,16.0131785625,0.0
5841,2020-01-05 01:21:00,40.19355,77.8593,72.0,11.06,76.0,0.5204795294117648,204.54264,0.6993560885608856,990.3772666666667,7.1353746,16.0131785625,0.0
5842,2020-01-05 01:22:00,41.46368,78.0008,72.0,11.23,76.0,0.5284362352941177,203.81902285714287,0.6982881918819188,989.1814333333333,7.1068473,15.979004999999999,0.0
5843,2020-01-05 01:23:00,41.84605,78.1076,72.0,11.67,76.0,0.5491576470588235,203.60234571428572,0.6961527675276753,994.8566833333333,7.1154052,16.0131785625,0.0
5844,2020-01-05 01:24:00,41.7331299999999,78.0423,72.0,10.56,76.0,0.49698870588235294,204.3608857142857,0.7004236162361623,987.3888499999999,7.1211124,16.0815375,0.0
5845,2020-01-05 01:25:00,41.46958,78.0201,72.0,9.89,76.0,0.46517854117647056,204.5665857142857,0.71110073800738,993.3383833333334,7.1039937,16.158448687499998,0.0
5846,2020-01-05 01:26:00,41.2591,78.0281,72.0,9.55,76.0,0.4492985411764706,205.48618857142858,0.7271166051660516,1000.3193666666666,7.1353746,16.0815375,0.0
5847,2020-01-05 01:27:00,40.97284,78.1905,72.0,9.43,76.0,0.4439741176470588,204.05328285714285,0.7324553505535055,989.7579999999989,7.1039937,16.0986301875,0.0
5848,2020-01-05 01:28:00,41.75391,78.0069,72.0,12.15,76.0,0.5718649411764659,204.51908285714285,0.7260490774907749,981.89525,7.1353746,16.166989124999997,0.0
5849,2020-01-05 01:29:00,40.5974099999999,78.2004,72.0,12.51,76.0,0.5888334117647059,204.65246,0.720710332103321,990.3753999999999,7.101140099999971,16.0986301875,0.0
5850,2020-01-05 01:30:00,40.95848,78.1428,72.0,13.71,76.0,0.6453129411764705,203.7703057142857,0.716439483394834,988.3717666666666,7.123963099999999,16.0217308125,0.0
5851,2020-01-05 01:31:00,41.34912,77.9793,72.0,14.83,76.0,0.6980183529411718,204.49858571428572,0.716439483394834,997.7181666666667,7.109698,16.1242633125,0.0
5852,2020-01-05 01:32:00,41.20367,78.165,72.0,14.29,76.0,0.6723364705882353,203.2426742857143,0.7249811808118081,1000.7512666666667,7.1211124,16.19262224999988,0.0
5853,2020-01-05 01:33:00,33.2927599999999,78.0696,72.0,13.59,76.0,0.6395797647058824,203.32354571428573,0.7409970479704797,1006.8402166666666,7.109698,16.055904374999997,0.0
5854,2020-01-05 01:34:00,32.88972,78.0685,72.0,13.76,76.0,0.6477223529411764,204.88846857142858,0.7676900369003691,996.7308166666667,7.1039937,16.03027125,0.0
5855,2020-01-05 01:35:00,32.92349,78.1274,72.0,13.8,76.0,0.6495002352941176,204.23940857142856,0.7901121771217712,987.3182666666667,7.1353746,16.0815375,0.0
5856,2020-01-05 01:36:00,32.86261,78.2582,72.0,14.2,76.0,0.6681863529411718,203.46182857142855,0.805060147601476,991.8961499999999,7.101140099999971,16.1242633125,0.0
5857,2020-01-05 01:37:00,32.98983,78.1457,72.0,13.68,76.0,0.6436211764705883,204.2324142857143,0.8157372693726936,988.6374166666666,7.143935399999971,16.0131785625,0.0
5858,2020-01-05 01:38:00,32.84596,78.1828,72.0,1.74,76.0,0.08180701176470588,202.84506857142856,0.8264143911439115,1009.6462833333334,7.101140099999971,16.1242633125,0.0
5859,2020-01-05 01:39:00,32.58992,78.0573,72.0,224.72,77.0,10.575228235294118,204.7598514285714,0.8434981549815498,1009.55715,7.1353746,16.0131785625,0.0
5860,2020-01-05 01:40:00,32.47053,77.8791,72.0,242.2,76.0,11.39763294117647,204.79739714285716,0.8509719557195572,983.7956333333335,7.092582199999999,16.0986301875,0.0
5861,2020-01-05 01:41:00,32.50911,78.0433,72.0,225.8,77.0,10.62580705882353,203.4101,0.8541752767527676,1003.1057166666666,7.1211124,15.979004999999999,0.0
5862,2020-01-05 01:42:00,31.4142,78.1848,72.0,233.04,76.0,10.966734117647059,204.40280285714283,0.8488365313653136,997.9061166666667,7.1154052,16.0217308125,0.0
5863,2020-01-05 01:43:00,42.18314,78.2317,72.0,242.84,76.0,11.427651764705884,204.17004857142857,0.8595136531365314,996.1364,7.109698,15.979004999999999,0.0
5864,2020-01-05 01:44:00,41.71952,78.1493,72.0,251.14,76.0,11.81817411764706,203.93889714285712,0.8808682656826569,982.6703833333335,7.1325239,16.064456625,0.0
5865,2020-01-05 01:45:00,30.83085,78.1352,72.0,232.64,76.0,10.947962352941177,204.26792,0.9139675276752768,1006.1413833333332,7.101140099999971,15.944819625,0.0
5866,2020-01-05 01:46:00,30.51057,77.9547,72.0,227.54,76.0,10.70772705882353,203.87162571428573,0.9257125461254613,987.6596333333333,7.1353746,16.0217308125,0.0
5867,2020-01-05 01:47:00,30.17182,77.7568,72.0,225.32,76.0,10.603218823529412,205.48682,0.9022225092250922,991.6961833333334,7.101140099999971,16.055904374999997,0.0
5868,2020-01-05 01:48:00,30.12989,78.1578,72.0,230.27,76.0,10.83611294117647,205.19271999999998,0.8712586715867159,997.5514499999999,7.1325239,16.055904374999997,0.0
5869,2020-01-05 01:49:00,29.7734599999999,77.7485,72.0,221.32,76.0,10.41513882352941,203.51108,0.8552428044280443,986.6637666666667,7.101140099999971,16.0815375,0.0
5870,2020-01-05 01:50:00,29.63692,78.1753,72.0,230.14,76.0,10.830150588235295,203.47154285714285,0.8456335793357933,1005.1311666666667,7.123963099999999,15.953371874999998,0.0
5871,2020-01-05 01:51:00,29.06578,78.0893,72.0,223.02,76.0,10.494931764705882,203.87551142857143,0.8456335793357933,982.1663833333333,7.109698,16.0131785625,0.0
5872,2020-01-05 01:52:00,29.4566099999999,78.0567,72.0,227.0,76.0,10.682578823529411,204.11341428571427,0.8434981549815498,992.0131666666666,7.1154052,15.987545437499879,0.0
5873,2020-01-05 01:53:00,30.4801,78.0508,72.0,230.02,76.0,10.824235294117647,204.67242285714286,0.8605815498154982,997.2274666666666,7.1325239,16.115722875,0.0
5874,2020-01-05 01:54:00,31.6791599999999,77.8815,72.0,219.31,76.0,10.320682352941176,204.6682942857143,0.8851391143911439,981.3739833333333,7.109698,16.055904374999997,0.0
5875,2020-01-05 01:55:00,31.50967,77.9219,72.0,216.61,76.0,10.193284705882306,204.7095314285714,0.9096966789667897,987.6705999999999,7.1325239,16.055904374999997,0.0
5876,2020-01-05 01:56:00,31.10649,78.0955,72.0,216.03,76.0,10.166211764705883,204.14649142857144,0.9235771217712178,1006.6240333333334,7.1039937,15.979004999999999,0.0
5877,2020-01-05 01:57:00,31.10649,78.298,72.0,216.03,76.0,10.166211764705883,203.92826,0.9235771217712178,1011.1741499999999,7.1039937,15.979004999999999,0.0
5878,2020-01-05 01:58:00,31.75032,77.8882,72.0,217.34,76.0,10.227665882352941,204.4084371428571,0.9812335793357935,1005.5683166666668,7.101140099999971,16.0217308125,0.0
5879,2020-01-05 01:59:00,31.8413799999999,77.8539,72.0,225.27,76.0,10.601035294117647,204.65454857142856,0.9812335793357935,998.2256666666666,7.123963099999999,16.1242633125,0.0
5880,2020-01-05 02:00:00,31.83176,78.058,72.0,237.97,76.0,11.198555294117646,204.31255714285714,0.908628782287823,991.4396333333333,7.1182588,16.158448687499998,0.0
5881,2020-01-05 02:01:00,31.83176,78.058,72.0,237.97,76.0,11.198555294117646,204.31255714285714,0.908628782287823,991.4396333333333,7.1182588,16.158448687499998,0.0
5882,2020-01-05 02:02:00,31.8559099999999,77.9495,72.0,201.83,76.0,9.497769411764706,203.65718285714286,0.8616490774907749,995.4781666666655,7.1325239,16.055904374999997,0.0
5883,2020-01-05 02:03:00,31.85156,77.7073,72.0,229.66,76.0,10.807294117647059,203.98397142857144,0.8434981549815498,994.75635,7.101140099999971,15.910646062499998,0.0
5884,2020-01-05 02:04:00,31.88219,77.8019,72.0,193.68,76.0,9.114578823529364,204.47638857142854,0.8210760147601476,1007.4267,7.146789,15.979004999999999,0.0
5885,2020-01-05 02:05:00,31.81844,77.774,72.0,205.46,76.0,9.668555294117601,204.0306,0.8061276752767528,988.4712833333334,7.095435800000001,16.0131785625,0.0
5886,2020-01-05 02:06:00,31.86817,77.4896,72.0,205.51,76.0,9.671007058823529,203.51690857142856,0.7869088560885609,962.6269333333333,7.1353746,15.8508275625,0.0
5887,2020-01-05 02:07:00,31.8377,77.9821,72.0,217.2,76.0,10.22100705882353,203.93209714285715,0.7676900369003691,1005.9224,7.092582199999999,16.166989124999997,0.0
5888,2020-01-05 02:08:00,31.58627,77.8568,72.0,210.34,76.0,9.898404705882353,203.66675142857142,0.7698254612546126,993.45015,7.1211124,16.055904374999997,0.0
5889,2020-01-05 02:09:00,31.67219,78.3043,72.0,206.9,76.0,9.736536470588234,203.6009857142857,0.7751638376383764,996.5922166666666,7.1068473,16.1242633125,0.0
5890,2020-01-05 02:10:00,31.56788,78.0849,72.0,214.74,76.0,10.105543529411765,203.54129142857144,0.7794350553505535,999.1824499999999,7.1154052,15.987545437499879,0.0
5891,2020-01-05 02:11:00,31.68729,77.8403,72.0,217.49,76.0,10.235049411764706,204.76660285714286,0.7698254612546126,991.4179333333333,7.1325239,16.1242633125,0.0
5892,2020-01-05 02:12:00,31.81728,78.0085,72.0,218.19,76.0,10.267844705882354,204.93475714285714,0.7591483394833948,984.2728000000001,7.092582199999999,16.064456625,0.0
5893,2020-01-05 02:13:00,31.6676799999999,78.0575,72.0,230.15,76.0,10.830696470588235,205.0361742857143,0.7442,998.1568333333333,7.143935399999971,16.064456625,0.0
5894,2020-01-05 02:14:00,31.74375,78.0001,72.0,228.43,76.0,10.749755294117646,203.61784,0.7431324723247232,994.7638166666667,7.092582199999999,16.0815375,0.0
5895,2020-01-05 02:15:00,31.76711,78.0078,72.0,222.98,76.0,10.493388235294118,203.3359314285714,0.7698254612546126,981.2857833333333,7.1353746,16.055904374999997,0.0
5896,2020-01-05 02:16:00,34.62399,77.8454,72.0,234.69,76.0,11.044272941176423,203.56198285714285,0.7943830258302583,1008.7666166666667,7.101140099999971,16.064456625,0.0
5897,2020-01-05 02:17:00,34.22927,77.6604,72.0,224.56,75.0,10.567458823529412,202.90126571428573,0.805060147601476,979.9387499999999,7.1182588,16.115722875,0.0
5898,2020-01-05 02:18:00,33.7213,77.9722,72.0,234.09,76.0,11.01598117647059,203.9396742857143,0.8125343173431734,992.6961333333333,7.1154052,15.944819625,0.0
5899,2020-01-05 02:19:00,34.74485,78.1796,72.0,224.39,76.0,10.559449411764705,203.86458285714286,0.8136018450184501,980.8661333333333,7.1154052,16.0815375,0.0
5900,2020-01-05 02:20:00,34.59275,77.9579,72.0,221.01,76.0,10.400409411764706,204.07183714285713,0.8114664206642066,997.3062166666667,7.123963099999999,16.0986301875,0.0
5901,2020-01-05 02:21:00,33.61237,78.0307,72.0,224.85,76.0,10.581011764705881,204.11987428571427,0.8157372693726936,993.5633166666667,7.101140099999971,16.0815375,0.0
5902,2020-01-05 02:22:00,33.33914,78.1134,72.0,209.54,76.0,9.860644705882352,203.80707428571426,0.8114664206642066,997.5459666666667,7.1353746,16.0217308125,0.0
5903,2020-01-05 02:23:00,32.7378,78.1445,72.0,229.44,76.0,10.79731294117647,203.72396857142857,0.7954505535055351,980.5996666666655,7.1039937,15.987545437499879,0.0
5904,2020-01-05 02:24:00,31.7885599999999,77.917,72.0,244.73,76.0,11.516611764705882,204.2096342857143,0.7698254612546126,991.6848666666666,7.1325239,16.0217308125,0.0
5905,2020-01-05 02:25:00,30.55207,78.0125,72.0,213.16,76.0,10.030837647058823,204.92941428571427,0.7495387453874539,1000.77705,7.1039937,16.064456625,0.0
5906,2020-01-05 02:26:00,30.18447,77.9266,72.0,224.3,76.0,10.555378823529411,205.28209142857142,0.7335228782287823,990.031,7.123963099999999,16.0217308125,0.0
5907,2020-01-05 02:27:00,33.70993,77.9932,72.0,219.73,76.0,10.34030117647059,205.03427999999997,0.7100332103321033,997.962,7.1039937,15.987545437499879,0.0
5908,2020-01-05 02:28:00,33.21749,78.3048,72.0,217.61,76.0,10.240644705882353,203.66291428571427,0.6854756457564576,1001.1717333333332,7.1154052,16.0986301875,0.0
5909,2020-01-05 02:29:00,32.47772,78.1226,72.0,221.61,76.0,10.428729411764706,203.95541142857144,0.6726630996309962,1004.8421833333333,7.1211124,16.055904374999997,0.0
5910,2020-01-05 02:30:00,32.3093,78.1555,72.0,218.53,76.0,10.283811764705883,203.6311,0.6609180811808119,990.1901333333334,7.109698,16.0815375,0.0
5911,2020-01-05 02:31:00,32.9337,78.041,72.0,213.23,76.0,10.03427294117647,204.27132,0.6555793357933579,974.1740166666667,7.1325239,16.115722875,0.0
5912,2020-01-05 02:32:00,32.72222,78.1161,72.0,204.15,76.0,9.60728,204.5973314285714,0.6609180811808119,1009.8629333333333,7.101140099999971,16.064456625,0.0
5913,2020-01-05 02:33:00,32.54567,78.2927,72.0,210.82,76.0,9.920927058823528,204.25665142857142,0.6662568265682657,980.6961500000001,7.1353746,16.0131785625,0.0
5914,2020-01-05 02:34:00,32.88145,77.8611,72.0,211.01,76.0,9.929901176470588,205.20131714285714,0.6641214022140222,997.3521833333333,7.101140099999971,16.0986301875,0.0
5915,2020-01-05 02:35:00,33.1972,78.0794,72.0,205.03,76.0,9.648498823529412,203.01196000000002,0.6630535055350554,994.0823666666666,7.123963099999999,16.0815375,0.0
5916,2020-01-05 02:36:00,33.70208,78.0086,72.0,211.21,76.0,9.93940705882353,204.10005714285666,0.6683922509225092,992.1067333333334,7.1068473,16.055904374999997,0.0
5917,2020-01-05 02:37:00,34.1143,77.8632,72.0,209.09,76.0,9.83947294117647,205.59022857142858,0.6715952029520295,1006.3009833333332,7.1154052,15.953371874999998,0.0
5918,2020-01-05 02:38:00,34.54391,77.9743,72.0,216.84,76.0,10.20403294117647,204.10258285714286,0.6673243542435424,976.6737166666667,7.1325239,16.0131785625,0.0
5919,2020-01-05 02:39:00,34.88543,77.9669,72.0,202.2,76.0,9.515430588235294,203.6873942857143,0.6641214022140222,1004.3020166666666,7.101140099999971,16.0986301875,0.0
5920,2020-01-05 02:40:00,35.85555,78.0075,72.0,214.05,76.0,10.07292705882353,204.94680285714284,0.6769339483394834,995.9426166666667,7.143935399999971,16.0217308125,0.0
5921,2020-01-05 02:41:00,35.85555,77.6973,72.0,214.05,76.0,10.07292705882353,203.12202285714287,0.6769339483394834,984.9363999999999,7.143935399999971,16.0217308125,0.0
5922,2020-01-05 02:42:00,36.90482,77.9461,72.0,215.48,76.0,10.14043294117647,204.41620857142857,0.7324553505535055,973.4348166666667,7.1353746,15.944819625,0.0
5923,2020-01-05 02:43:00,36.79434,75.3881,72.0,226.72,74.0,10.669077647058776,203.0837,0.7463354243542436,986.9326833333334,7.092582199999999,16.064456625,0.0
5924,2020-01-05 02:44:00,35.9261099999999,78.6143,72.0,223.81,76.0,10.53217411764706,204.7505742857143,0.7409970479704797,1011.25535,7.123963099999999,16.0131785625,0.0
5925,2020-01-05 02:45:00,35.2305099999999,78.2868,72.0,224.32,76.0,10.556169411764706,205.1177742857143,0.730319926199262,1012.3218,7.109698,16.0815375,0.0
5926,2020-01-05 02:46:00,34.60606,77.7515,72.0,227.33,76.0,10.697971764705883,203.6722885714286,0.7196424354243542,989.8513333333334,7.1154052,16.0815375,0.0
5927,2020-01-05 02:47:00,35.12811,77.9615,72.0,225.81,76.0,10.626244705882353,204.0208857142857,0.7420645756457565,990.9535999999999,7.1325239,16.055904374999997,0.0
5928,2020-01-05 02:48:00,33.77726,77.6705,72.0,220.14,76.0,10.359336470588236,204.7274057142857,0.7783671586715867,984.59585,7.101140099999971,16.0815375,0.0
5929,2020-01-05 02:49:00,33.26458,77.9035,72.0,227.81,76.0,10.720602352941176,203.77832,0.8189405904059041,1000.8639666666668,7.143935399999971,16.1242633125,0.0
5930,2020-01-05 02:50:00,32.75031,77.8541,72.0,200.11,76.0,9.416884705882353,205.7735857142857,0.8605815498154982,998.4471,7.0897286,16.1242633125,0.0
5931,2020-01-05 02:51:00,32.72419,77.8831,72.0,211.34,76.0,9.94530823529407,204.22158285714286,0.8979516605166051,999.5156499999999,7.143935399999971,16.0986301875,0.0
5932,2020-01-05 02:52:00,32.425,77.9226,72.0,212.9,76.0,10.018729411764706,204.62759142857144,0.9203738007380073,968.49025,7.101140099999971,15.987545437499879,0.0
5933,2020-01-05 02:53:00,32.52747,77.8105,72.0,222.98,75.0,10.49313411764706,204.02127428571427,0.9289154981549815,993.0636333333333,7.123963099999999,16.1242633125,0.0
5934,2020-01-05 02:54:00,31.91689,78.0036,72.0,208.64,76.0,9.818541176470589,203.51219714285713,0.9449313653136531,983.0997166666666,7.109698,16.0217308125,0.0
5935,2020-01-05 02:55:00,31.86972,78.1519,72.0,207.25,76.0,9.752884705882352,204.14216857142858,0.978030627306273,995.7103333333333,7.1154052,16.0815375,0.0
5936,2020-01-05 02:56:00,31.76124,78.0979,72.0,205.12,76.0,9.652715294117646,205.8538257142857,0.9865723247232473,996.1396666666666,7.123963099999999,15.987545437499879,0.0
5937,2020-01-05 02:57:00,31.61434,78.295,72.0,207.0,76.0,9.74116705882353,204.01360000000003,0.9929785977859779,993.4764,7.1039937,16.0217308125,0.0
5938,2020-01-05 02:58:00,31.0799,78.4655,72.0,205.53,76.0,9.672103529411764,204.59956571428572,1.0057915129151291,997.8939833333334,7.1353746,16.055904374999997,0.0
5939,2020-01-05 02:59:00,30.87749,78.375,72.0,207.92,76.0,9.784310588235295,204.06503714285714,1.0164686346863432,980.2917833333332,7.1039937,16.115722875,0.0
5940,2020-01-05 03:00:00,30.21302,78.4941,72.0,205.82,76.0,9.685821176470588,203.9549257142857,1.067718819188192,987.2130333333333,7.1039937,16.0815375,0.0
5941,2020-01-05 03:01:00,30.21302,78.4941,72.0,205.82,76.0,9.685821176470588,203.9549257142857,1.067718819188192,987.2130333333333,7.1039937,16.0815375,0.0
5942,2020-01-05 03:02:00,29.79232,78.218,72.0,198.54,76.0,9.343237647058823,203.21698,1.0912088560885609,989.4239833333335,7.123963099999999,16.1242633125,0.0
5943,2020-01-05 03:03:00,29.82903,78.2898,72.0,195.76,76.0,9.212150588235295,202.8557057142857,1.0986826568265682,998.4802333333333,7.109698,16.055904374999997,0.0
5944,2020-01-05 03:04:00,29.82903,77.9274,72.0,195.76,76.0,9.212150588235295,206.18211999999997,1.0986826568265682,1005.4438333333333,7.109698,16.055904374999997,0.0
5945,2020-01-05 03:05:00,31.3576099999999,77.8078,72.0,187.89,76.0,8.841962352941175,205.36820857142854,1.0474324723247233,985.4458833333333,7.123963099999999,16.0815375,0.0
5946,2020-01-05 03:06:00,32.38034,77.7287,72.0,194.82,76.0,9.168192941176471,204.51811142857144,1.0314166051660516,999.8543333333333,7.1039937,16.166989124999997,0.0
5947,2020-01-05 03:07:00,33.1162799999999,78.2677,72.0,198.45,76.0,9.338649411764706,204.0990857142857,1.0324845018450184,985.0626333333333,7.1353746,16.1242633125,0.0
5948,2020-01-05 03:08:00,34.19034,77.5881,72.0,187.75,76.0,8.835167058823481,203.97032285714286,1.034619926199262,1010.3521166666668,7.1039937,16.064456625,0.0
5949,2020-01-05 03:09:00,34.54398,77.7355,72.0,199.9,77.0,9.406861176470589,205.4094942857143,1.0271457564575646,990.5575166666667,7.123963099999999,16.158448687499998,0.0
5950,2020-01-05 03:10:00,34.52582,77.6336,72.0,197.3,75.0,9.284875294117647,203.56300285714286,1.0271457564575646,996.8109666666666,7.1039937,16.0217308125,0.0
5951,2020-01-05 03:11:00,34.77748,78.3944,72.0,210.81,76.0,9.920527058823529,204.20778857142855,1.0186040590405905,988.7033333333334,7.1154052,16.19262224999988,0.0
5952,2020-01-05 03:12:00,34.47493,78.205,72.0,206.41,76.0,9.713322352941177,203.62318285714287,1.0239424354243543,1006.5683833333334,7.1039937,16.0217308125,0.0
5953,2020-01-05 03:13:00,33.35382,78.1935,72.0,209.65,75.0,9.865783529411765,203.85200285714285,1.029281180811808,998.0224333333334,7.1211124,16.055904374999997,0.0
5954,2020-01-05 03:14:00,32.66432,78.3686,72.0,220.34,76.0,10.36884705882353,204.55998,1.0314166051660516,980.78155,7.1211124,16.064456625,0.0
5955,2020-01-05 03:15:00,32.45538,78.0582,72.0,198.7,76.0,9.350564705882352,205.07663428571428,1.029281180811808,994.3560666666667,7.1039937,16.115722875,0.0
5956,2020-01-05 03:16:00,32.61284,77.9877,72.0,208.11,76.0,9.793185882352942,204.53234285714285,1.0004527675276753,1006.9092833333334,7.143935399999971,15.987545437499879,0.0
5957,2020-01-05 03:17:00,33.11101,78.1288,72.0,213.72,76.0,10.057435294117647,204.2308114285714,0.9790981549815498,990.75445,7.092582199999999,16.158448687499998,0.0
5958,2020-01-05 03:18:00,33.42082,77.9475,72.0,204.34,76.0,9.615844705882353,204.11759142857142,0.968421033210332,1003.9520166666666,7.143935399999971,16.0217308125,0.0
5959,2020-01-05 03:19:00,33.61527,77.8946,72.0,200.49,76.0,9.434776470588234,205.09674285714286,0.9598793357933579,994.61355,7.092582199999999,16.0986301875,0.0
5960,2020-01-05 03:20:00,34.2221,78.0223,72.0,199.44,76.0,9.385397647058824,203.69691428571426,0.9609472324723247,986.3694166666668,7.123963099999999,16.1242633125,0.0
5961,2020-01-05 03:21:00,34.48574,78.0162,72.0,198.33,76.0,9.333355294117647,205.6246657142857,0.9652180811808118,995.2601166666667,7.1039937,16.0217308125,0.0
5962,2020-01-05 03:22:00,34.54291,77.9708,72.0,210.2,76.0,9.891896470588236,204.5380742857143,0.9630826568265684,995.4623000000001,7.1211124,16.0986301875,0.0
5963,2020-01-05 03:23:00,35.21078,77.9783,72.0,222.49,76.0,10.470254117647059,204.08558285714284,0.9630826568265684,991.5649333333332,7.1211124,15.987545437499879,0.0
5964,2020-01-05 03:24:00,36.07222,78.1181,72.0,212.24,76.0,9.987576470588236,204.0965114285714,0.9705564575645756,980.6280166666667,7.1039937,16.0815375,0.0
5965,2020-01-05 03:25:00,35.77249,78.2045,72.0,215.86,76.0,10.158009411764706,203.98601142857143,0.9790981549815498,981.2149666666666,7.143935399999971,16.055904374999997,0.0
5966,2020-01-05 03:26:00,36.14795,78.1887,72.0,222.13,76.0,10.45329882352941,203.75952285714285,0.9726918819188191,995.0266666666666,7.092582199999999,15.979004999999999,0.0
5967,2020-01-05 03:27:00,36.14795,78.097,72.0,222.13,76.0,10.45329882352941,203.2096457142857,0.9726918819188191,996.12205,7.092582199999999,15.979004999999999,0.0
5968,2020-01-05 03:28:00,36.40449,78.446,72.0,226.08,76.0,10.63892705882353,203.37478857142855,0.9513376383763837,994.1729,7.092582199999999,16.0815375,0.0
5969,2020-01-05 03:29:00,36.10176,77.9604,72.0,226.22,76.0,10.645877647058823,203.7362085714286,0.9438634686346864,981.0529166666666,7.1325239,16.0217308125,0.0
5970,2020-01-05 03:30:00,35.29487,77.8992,72.0,202.43,76.0,9.526329411764706,205.45160571428573,0.9331863468634686,998.1799333333333,7.1039937,16.0815375,0.0
5971,2020-01-05 03:31:00,35.12303,77.9083,72.0,222.87,76.0,10.488202352941176,204.34578,0.917170479704797,1003.4613166666667,7.1154052,16.0986301875,0.0
5972,2020-01-05 03:32:00,34.64268,78.024,72.0,215.1,76.0,10.122291764705881,204.49334,0.9064933579335793,999.8093,7.1211124,16.064456625,0.0
5973,2020-01-05 03:33:00,34.77749,78.0659,72.0,218.29,76.0,10.272517647058823,203.0175942857143,0.8926129151291513,992.7759333333333,7.1039937,16.1242633125,0.0
